,Plant Name,Temperature,Humidity,PH,CO2,LIGHT,Light Hours,EC,Soilless Medium,Nutrient Mix,Week
9398,Arugula,52.4,82.8,6.5,570.7,2,0.9,1.3,rockwool,calcium and potassium,8
9399,Arugula,63.5,78.5,6.3,504.5,1,1.1,1.3,coco coir,calcium and potassium,8
9400,Arugula,69,79.5,6,411.9,3,0.8,1.1,Mix water,NPk and MgSO4,2
9401,Arugula,55.6,77.6,6.7,591.5,4,1.3,1.1,Mix water,NPk and MgSO4,5
9402,Arugula,52.2,89.8,6,558.9,2,1,1.3,coco coir,calcium and potassium,8
9403,Arugula,64,88,6.6,450,4,1.2,1.1,Mix water,NPk and MgSO4,2
9404,Arugula,56.2,89.3,7.1,508.6,3,0.9,1.2,rockwool,NPk and MgSO4,1
9405,Arugula,50.7,87.8,6.1,620.7,2,1.3,1,rockwool,CaNO3 and NPK ,6
9406,Arugula,56.3,75.9,6.6,479.5,2,1.1,0.8,rockwool,NPk and MgSO4,5
9407,Arugula,64.1,85.2,7.3,438.2,1,1,1.3,rockwool,calcium and potassium,4
9408,Arugula,51.7,89.3,6.4,671.9,2,0.8,1.2,coco coir,Nitrogen,4
9409,Arugula,71.1,77.5,6.7,444.6,4,1.1,1.3,rockwool,CaNO3 and NPK ,5
9410,Arugula,67.1,77.7,6.4,595.2,3,1,1.1,Mix water,calcium and potassium,7
9411,Arugula,57.6,82,7.1,572,3,0.8,1.3,coco coir,NPk and MgSO4,7
9412,Arugula,54.1,89.1,6.7,446.5,4,1.3,1.2,rockwool,NPK,6
9413,Arugula,60.9,72.4,6.1,491.9,1,1,0.8,coco coir,NPK,2
9414,Arugula,69.2,87.1,7.3,642.5,1,1.3,1,Mix water,Nitrogen,6
9415,Arugula,62.2,86.6,6,447,1,1,1,coco coir,NPK,6
9416,Arugula,64.5,84.5,7,596.3,2,1.3,0.9,Mix water,CaNO3 and NPK ,4
9417,Arugula,53,84.1,6,699.4,4,1.1,1.2,rockwool,NPk and MgSO4,2
9418,Arugula,68.9,81.1,7.2,409.4,2,1,0.9,coco coir,CaNO3 and NPK ,1
9419,Arugula,62.5,86.9,6.8,535.9,3,1.1,1,coco coir,calcium and potassium,4
9420,Arugula,51.7,80.5,6.4,611.3,4,1.3,1.2,Mix water,CaNO3 and NPK ,6
9421,Arugula,67.9,72,6.8,514.6,2,0.8,1.2,coco coir,CaNO3 and NPK ,8
9422,Arugula,59.6,88.6,6.8,626.6,1,0.8,0.9,rockwool,Nitrogen,4
9423,Arugula,59.4,84.8,6.4,639.6,1,0.9,0.8,rockwool,Nitrogen,6
9424,Arugula,50.1,72.9,6.6,536.4,4,1.1,1,Mix water,calcium and potassium,1
9425,Arugula,52.6,74.9,7.2,555.2,3,1,0.8,Mix water,Nitrogen,5
9426,Arugula,63.5,74.1,6.6,698.8,1,0.8,0.8,Mix water,calcium and potassium,2
9427,Arugula,52.7,85.5,6.8,477.9,4,1.3,1.1,Mix water,calcium and potassium,2
9428,Arugula,73.5,71.2,6.9,542.3,3,0.9,1.2,rockwool,NPk and MgSO4,4
9429,Arugula,66,71.3,6,521,1,0.9,1.2,Mix water,CaNO3 and NPK ,6
9430,Arugula,59.8,88.1,6.8,642.7,3,1.2,0.8,rockwool,CaNO3 and NPK ,8
9431,Arugula,68.3,89.6,6.4,506.3,1,1.2,1.3,coco coir,Nitrogen,4
9432,Arugula,59.7,86.1,6.6,565.4,1,0.9,1,Mix water,CaNO3 and NPK ,2
9433,Arugula,50.5,73.1,7.3,458.3,2,1.1,1.3,Mix water,NPk and MgSO4,7
9434,Arugula,50.5,77.9,7,440,4,0.9,1.2,coco coir,CaNO3 and NPK ,5
9435,Arugula,51.3,84.6,7.2,426.3,1,0.9,1.3,Mix water,NPk and MgSO4,2
9436,Arugula,53.9,76.6,6.7,577.2,4,1,1,coco coir,NPK,1
9437,Arugula,51.1,73.8,6,496.5,2,1.3,0.8,Mix water,NPK,7
9438,Arugula,50.5,71.4,7.1,448.3,3,1.1,0.9,rockwool,CaNO3 and NPK ,2
9439,Arugula,61.7,87.8,6.9,444.1,3,1.1,0.8,rockwool,CaNO3 and NPK ,6
9440,Arugula,70.3,70.2,6.1,444.8,1,0.9,1.3,coco coir,calcium and potassium,8
9441,Arugula,56.6,73.4,6.1,490.5,3,1.1,1.1,Mix water,NPk and MgSO4,5
9442,Arugula,63.5,80.3,6.4,631.6,1,0.9,0.8,coco coir,CaNO3 and NPK ,1
9443,Arugula,58.7,85,7,545.6,3,0.9,1,coco coir,NPK,6
9444,Arugula,50.7,72.5,7.2,627.6,1,0.9,0.9,coco coir,NPk and MgSO4,8
9445,Arugula,70.6,80.1,6.2,632.6,3,0.8,1.3,Mix water,Nitrogen,2
9446,Arugula,53.7,84.3,7.3,628.9,4,1.2,0.8,Mix water,CaNO3 and NPK ,7
9447,Arugula,57.1,86.6,6.4,589.7,1,1.3,1.1,rockwool,CaNO3 and NPK ,6
9448,Arugula,58.5,72.5,6,557.9,4,0.9,1.2,Mix water,Nitrogen,3
9449,Arugula,57.5,75.5,6.5,592.8,3,1,1,coco coir,NPK,2
9450,Arugula,68.8,79.3,6.7,455,4,1,0.8,coco coir,NPk and MgSO4,5
9451,Arugula,59.7,85.4,7.1,429,1,0.8,1.2,coco coir,Nitrogen,5
9452,Arugula,71.8,84.2,6.6,668.6,1,0.9,1.3,rockwool,NPk and MgSO4,5
9453,Arugula,54.9,82.3,7.2,606.9,1,1.2,1.2,Mix water,NPK,3
9454,Arugula,67.4,83.7,6,634.3,1,1.2,1.2,rockwool,CaNO3 and NPK ,5
9455,Arugula,63.9,89.6,6.2,554.8,1,0.8,0.8,Mix water,CaNO3 and NPK ,5
9456,Arugula,50.7,71.6,6.8,458.2,4,0.9,1.2,rockwool,CaNO3 and NPK ,6
9457,Arugula,66.3,77,6.2,487,2,1.3,1,Mix water,CaNO3 and NPK ,4
9458,Arugula,71.5,82.3,7.1,695,4,1.2,1.1,coco coir,CaNO3 and NPK ,4
9459,Arugula,66.9,71,6.7,524.1,3,1.2,1.3,rockwool,NPK,6
9460,Arugula,55.9,80.3,6,650.9,1,0.8,1,rockwool,Nitrogen,7
9461,Arugula,60.5,81.1,6.2,576.6,4,1.1,1.1,coco coir,CaNO3 and NPK ,1
9462,Arugula,69.1,71.2,6.9,697.5,3,0.9,1,Mix water,CaNO3 and NPK ,2
9463,Arugula,71.5,73,6.4,434.3,3,1.2,0.8,coco coir,NPK,3
9464,Arugula,58.9,73.4,6.1,407.4,4,0.8,0.9,rockwool,NPK,5
9465,Arugula,50.7,86.1,6.9,657.8,4,0.9,1.1,rockwool,NPk and MgSO4,7
9466,Arugula,53.9,71,7.3,451.6,1,1.3,0.8,Mix water,Nitrogen,5
9467,Arugula,51.5,72.6,6.2,514,3,0.8,1.1,Mix water,Nitrogen,2
9468,Arugula,52.4,85,7.3,665.7,1,1,0.8,coco coir,calcium and potassium,8
9469,Arugula,61.4,79.7,6.9,409.6,3,1.2,1,rockwool,NPk and MgSO4,5
9470,Arugula,66.5,83.7,7.1,551.6,3,1,0.8,coco coir,NPK,3
9471,Arugula,70.4,88,6.9,548.6,1,0.8,0.8,rockwool,CaNO3 and NPK ,5
9472,Arugula,67.2,74.1,6.7,631.6,4,1.2,1,rockwool,CaNO3 and NPK ,4
9473,Arugula,59.7,79.9,7.2,493,4,1.1,1.1,coco coir,Nitrogen,6
9474,Arugula,68.2,87.5,6.4,563,2,1.1,1.1,rockwool,CaNO3 and NPK ,6
9475,Arugula,73.1,84,6.1,637.2,4,0.8,0.8,Mix water,calcium and potassium,1
9476,Arugula,71.8,75.1,7.1,586.2,2,1.2,1.2,Mix water,Nitrogen,5
9477,Arugula,54,78.7,6,570,4,0.8,0.9,Mix water,NPK,3
9478,Arugula,73.5,70.6,6.3,670.9,3,1.1,0.8,Mix water,NPk and MgSO4,5
9479,Arugula,56.1,86,6.9,601,4,1.1,1.3,coco coir,NPK,2
9480,Arugula,54.9,86,6.3,567.6,3,1,1,Mix water,calcium and potassium,2
9481,Arugula,56.9,77.3,7.4,682,3,1.1,1.1,rockwool,Nitrogen,4
9482,Arugula,58.5,85.6,7.3,489.9,2,1,1.3,rockwool,calcium and potassium,1
9483,Arugula,54.7,74.5,6.4,444,4,0.9,1.2,coco coir,calcium and potassium,4
9484,Arugula,65.5,88.3,7.4,404.2,1,1,1.1,rockwool,CaNO3 and NPK ,1
9485,Arugula,65.9,70.9,6.5,413.3,1,1.2,0.8,Mix water,calcium and potassium,5
9486,Arugula,68.8,74.5,6.6,579.8,3,1.1,0.8,coco coir,calcium and potassium,5
9487,Arugula,55.5,88.2,6.8,554.1,4,0.9,0.8,Mix water,calcium and potassium,6
9488,Arugula,61.7,83,7,582.5,2,1.2,0.9,Mix water,NPK,6
9489,Arugula,55.3,77.1,6.1,469.6,1,0.9,1.1,rockwool,CaNO3 and NPK ,7
9490,Arugula,57.8,87.5,7.4,431.1,1,1.1,1.1,Mix water,Nitrogen,5
9491,Arugula,50.2,76.1,7.2,469.6,3,1,0.8,coco coir,CaNO3 and NPK ,4
9492,Arugula,71.2,78.6,6.5,504.4,1,1,0.8,Mix water,calcium and potassium,8
9493,Arugula,61.2,70,6.4,623.4,2,0.8,0.9,coco coir,NPK,6
9494,Arugula,69.8,75.2,6.4,458.7,4,1,1.1,rockwool,calcium and potassium,8
9495,Arugula,56.1,85.1,6.5,589.2,3,1.2,1.3,coco coir,NPK,2
9496,Arugula,68.7,87.1,6.6,529.4,1,0.9,1.1,rockwool,NPk and MgSO4,8
9497,Arugula,51.9,89.8,7.4,418.5,2,1.1,1,Mix water,calcium and potassium,8
9498,Arugula,66.9,86.4,7.1,482.2,1,0.8,1.2,rockwool,Nitrogen,5
9499,Arugula,59.9,80,7.1,418.3,4,0.9,0.8,Mix water,CaNO3 and NPK ,5
9500,Arugula,67,73.3,6.2,632.4,2,1,1,rockwool,NPK,5
9501,Arugula,62.6,81.1,6.8,514.7,4,1.3,1.1,rockwool,CaNO3 and NPK ,8
9502,Arugula,69.9,83.1,6.6,507.3,2,1.1,0.8,rockwool,CaNO3 and NPK ,6
9503,Arugula,70.7,82.2,6,621,2,1,0.8,rockwool,Nitrogen,2
9504,Arugula,53.9,76.5,6.4,433.8,4,1.2,0.9,Mix water,Nitrogen,1
9505,Arugula,58.4,81.9,7.1,666.1,3,0.9,1,coco coir,Nitrogen,2
9506,Arugula,55.9,70.5,6.1,484.2,1,0.8,0.9,rockwool,calcium and potassium,1
9507,Arugula,50.3,82.7,6.2,572.7,4,0.9,0.8,rockwool,CaNO3 and NPK ,6
9508,Arugula,52.1,85.9,7.2,443.8,3,1.2,0.9,coco coir,Nitrogen,6
9509,Arugula,71.4,71.6,6,686.8,4,1.1,0.9,coco coir,CaNO3 and NPK ,1
9510,Arugula,72.5,74.5,6.4,613.6,1,1.3,0.9,rockwool,calcium and potassium,6
9511,Arugula,51.8,85.5,7.4,688.3,1,1,1.3,Mix water,Nitrogen,8
9512,Arugula,57.8,76.4,7.4,506.8,1,1.2,1.2,Mix water,CaNO3 and NPK ,6
9513,Arugula,58.3,84.6,6.9,516.6,2,0.9,1.3,Mix water,Nitrogen,2
9514,Arugula,57.7,86.2,6.2,556.4,3,1.3,1,coco coir,calcium and potassium,8
9515,Arugula,56.5,80,6.7,695.2,1,0.8,1.2,rockwool,NPk and MgSO4,5
9516,Arugula,72.5,77.6,7.2,534.3,1,1.1,1,Mix water,NPK,3
9517,Arugula,63,70.5,7.2,612.2,3,1.1,0.9,rockwool,NPK,1
9518,Arugula,61.2,81.4,7.3,500.1,4,1,0.8,Mix water,NPK,8
9519,Arugula,70.1,70.5,6.2,621.7,2,1.3,0.8,coco coir,calcium and potassium,8
9520,Arugula,63,89,6.6,638.9,2,0.9,1.2,Mix water,NPK,3
9521,Arugula,62.9,75,7.1,607.9,2,1.3,0.9,rockwool,calcium and potassium,4
9522,Arugula,66.9,80.4,6.6,471.2,1,1.1,1,Mix water,NPk and MgSO4,2
9523,Arugula,63.8,82.3,6.6,558.6,3,0.8,1.2,coco coir,CaNO3 and NPK ,7
9524,Arugula,58.5,71.6,6,413.6,1,0.9,0.8,Mix water,calcium and potassium,6
9525,Arugula,68.5,77.4,6.3,446.7,4,1.3,1.1,Mix water,CaNO3 and NPK ,6
9526,Arugula,56.4,85.4,7.1,531.2,1,1.1,1.1,coco coir,Nitrogen,6
9527,Arugula,53.6,70.9,7.1,527.7,4,1.2,0.8,coco coir,calcium and potassium,1
9528,Arugula,63.6,71.7,7,462.9,1,1,1.2,coco coir,NPK,6
9529,Arugula,67.1,71.8,7.3,551.7,4,0.8,1.1,rockwool,Nitrogen,3
9530,Arugula,68,77.7,6.9,575.3,3,0.8,1.3,Mix water,NPk and MgSO4,4
9531,Arugula,57.9,72,6.7,469.3,3,0.8,1.2,Mix water,Nitrogen,3
9532,Arugula,54.6,72.8,6.1,627.1,2,1.2,0.9,rockwool,NPK,4
9533,Arugula,53.3,80.3,6.3,631.6,1,1.1,1.2,rockwool,CaNO3 and NPK ,4
9534,Arugula,67.7,83.8,6.6,517.9,2,1.1,0.8,Mix water,NPK,8
9535,Arugula,73.6,75.4,6,427.7,2,0.9,1.2,rockwool,Nitrogen,6
9536,Arugula,58.3,78.2,7.1,461.3,2,1.3,1.2,rockwool,CaNO3 and NPK ,2
9537,Arugula,55.4,88.4,6,522,2,1.3,1,coco coir,CaNO3 and NPK ,7
9538,Arugula,69.7,88.2,6,422.6,4,1,1,Mix water,CaNO3 and NPK ,8
9539,Arugula,72.8,85.4,6.5,645.3,4,0.8,1,Mix water,Nitrogen,4
9540,Arugula,66.7,73.7,7.2,679.8,4,0.8,1,Mix water,calcium and potassium,7
9541,Arugula,59.6,78.5,6.1,408.3,1,1.1,1.2,rockwool,CaNO3 and NPK ,4
9542,Arugula,68.4,85.3,6.6,599.6,1,0.9,1.1,Mix water,NPk and MgSO4,3
9543,Arugula,65.8,79.4,6.4,440.9,1,1.3,1.1,Mix water,Nitrogen,7
9544,Arugula,56.5,87.8,6.2,664,4,1.2,1.1,coco coir,NPK,5
9545,Arugula,56.6,86.3,6.4,405.2,3,1.2,1.1,rockwool,CaNO3 and NPK ,6
9546,Arugula,60.8,80.8,6.4,571.7,4,0.8,1.1,rockwool,NPk and MgSO4,5
9547,Arugula,57.2,72.7,6,492.6,4,1.3,1.2,rockwool,Nitrogen,2
9548,Arugula,61.9,80.1,6.1,478.9,3,1.1,1.3,Mix water,calcium and potassium,5
9549,Arugula,64.1,76.1,6.2,642.6,2,0.8,0.8,Mix water,NPk and MgSO4,5
9550,Arugula,51.2,81.5,7.1,560.1,2,1.1,0.8,Mix water,NPk and MgSO4,7
9551,Arugula,64.3,74.7,6.8,603.7,4,0.9,1,coco coir,calcium and potassium,7
9552,Arugula,71.1,75.9,6.5,518.6,3,0.9,0.8,coco coir,Nitrogen,1
9553,Arugula,71.6,80.5,6.4,629.1,1,1,1.3,Mix water,calcium and potassium,2
9554,Arugula,59.3,75,6.6,627.3,3,0.8,1,coco coir,Nitrogen,4
9555,Arugula,72.9,82.1,6.8,615.8,1,0.9,1.1,rockwool,NPk and MgSO4,4
9556,Arugula,71,88.6,6.3,479.7,2,1.3,0.9,rockwool,Nitrogen,7
9557,Arugula,72.9,75.3,6.2,699.3,3,0.8,1.3,rockwool,calcium and potassium,8
9558,Arugula,66,81.8,6.5,447.1,3,0.8,1.2,coco coir,NPk and MgSO4,2
9559,Arugula,59.7,82.5,7.2,699.8,2,1.3,1.1,rockwool,Nitrogen,8
9560,Arugula,63.4,80.4,6.4,644,2,1.3,1,Mix water,CaNO3 and NPK ,8
9561,Arugula,64.6,72.2,6.8,408.5,4,1.3,1.1,coco coir,Nitrogen,6
9562,Arugula,56.3,80.3,6.2,664.6,2,1.1,1.3,rockwool,CaNO3 and NPK ,4
9563,Arugula,69.8,72.8,6.8,465.3,3,0.9,1.1,rockwool,Nitrogen,4
9564,Arugula,72.4,80.6,7.1,592.9,3,1.2,0.9,coco coir,CaNO3 and NPK ,5
9565,Arugula,61.6,75.5,7,442.2,4,1.1,1.1,rockwool,Nitrogen,3
9566,Arugula,50.9,76.1,6.6,542.5,1,1,1.2,Mix water,Nitrogen,4
9567,Arugula,61.7,77.6,7.1,676.2,1,1.2,1.1,Mix water,calcium and potassium,5
9568,Arugula,67,73.3,6.6,431.1,1,1,0.9,coco coir,calcium and potassium,4
9569,Arugula,54.9,82.4,6.1,696.1,4,1.2,1.3,coco coir,NPk and MgSO4,8
9570,Arugula,68.7,72.4,7.1,418.3,3,1.3,1.1,coco coir,NPk and MgSO4,2
9571,Arugula,68.4,84.5,7,535,3,0.8,1.3,coco coir,CaNO3 and NPK ,8
9572,Arugula,72.5,72.9,6.1,616.3,2,1.3,1,rockwool,NPk and MgSO4,2
9573,Arugula,68.1,71.1,6.4,562.7,3,0.8,1,rockwool,NPK,3
9574,Arugula,50.7,89.4,6.8,509.6,2,0.9,0.8,rockwool,calcium and potassium,7
9575,Arugula,57.7,86.8,6.5,641.3,3,1.3,1.2,coco coir,Nitrogen,1
9576,Arugula,71.5,80.2,6.9,488.1,4,1.2,1.1,coco coir,CaNO3 and NPK ,5
9577,Arugula,54.8,89.1,7.1,668.7,4,1,0.9,coco coir,NPK,8
9578,Arugula,65.6,80,7.4,537,2,1.3,0.8,Mix water,Nitrogen,8
9579,Arugula,57.8,81.9,7.1,462.1,3,1.1,1.2,rockwool,calcium and potassium,6
9580,Arugula,54.1,72.2,6.1,695.9,2,1,1,Mix water,NPK,2
9581,Arugula,50.9,79.7,7.3,518.8,1,0.8,1,Mix water,NPK,1
9582,Arugula,58.5,89.2,6.2,443.8,2,0.8,1.2,rockwool,Nitrogen,4
9583,Arugula,62.4,77.7,7.4,401.9,1,1,1.3,Mix water,Nitrogen,6
9584,Arugula,63.8,84.3,6.7,561.6,4,1.1,1.2,rockwool,calcium and potassium,8
9585,Arugula,53.7,79.9,6.2,690.4,1,0.9,0.8,rockwool,CaNO3 and NPK ,6
9586,Arugula,68.9,86.1,6.7,466.9,3,1,1.3,coco coir,NPK,8
9587,Arugula,64.5,85.4,6.6,419.2,2,0.9,1.2,coco coir,CaNO3 and NPK ,1
9588,Arugula,65.8,81.1,6.7,471.2,4,0.9,1,coco coir,NPk and MgSO4,6
9589,Arugula,57.5,87.5,7,437,4,1.3,1,Mix water,CaNO3 and NPK ,8
9590,Arugula,53.1,82.1,6.5,650.1,2,0.8,1,rockwool,NPK,7
9591,Arugula,73.9,80.9,6.6,445.1,4,1.1,1,rockwool,calcium and potassium,5
9592,Arugula,60.5,88.5,6.1,625,1,1.2,0.8,rockwool,NPk and MgSO4,6
9593,Arugula,69.4,85.4,7,509.5,4,0.9,1.3,coco coir,NPk and MgSO4,3
9594,Arugula,61,83.9,7,560.6,1,0.9,0.9,rockwool,NPK,5
9595,Arugula,52.2,84.2,6.2,453.2,4,1,0.8,coco coir,NPk and MgSO4,6
9596,Arugula,63.6,78.4,6.2,680.7,2,1,0.8,Mix water,NPk and MgSO4,6
9597,Arugula,73.4,84.1,6.2,543.7,4,0.9,1.3,coco coir,NPk and MgSO4,2
9598,Arugula,72.3,87.5,7.4,683.9,1,1.3,0.9,Mix water,NPK,6
9599,Arugula,52.2,72.3,7.2,410.5,1,1.3,1.1,Mix water,CaNO3 and NPK ,4
9600,Arugula,57.5,76.6,6.1,574.2,2,1.1,0.8,rockwool,calcium and potassium,3
9601,Arugula,54.8,74.2,6.2,403,2,1.3,0.9,rockwool,NPK,3
9602,Arugula,73.5,85.4,6.1,570.9,3,1,1.3,coco coir,CaNO3 and NPK ,3
9603,Arugula,66.1,70.8,7.2,455.4,1,1.1,0.9,coco coir,CaNO3 and NPK ,4
9604,Arugula,60.8,70.2,6.4,618.9,3,0.8,0.8,Mix water,NPK,5
9605,Arugula,56.9,77.3,6.5,429.3,2,1.1,0.8,Mix water,Nitrogen,4
9606,Arugula,66.1,77.7,7.1,662.1,2,1,0.8,rockwool,NPk and MgSO4,7
9607,Arugula,52.5,78.8,6,665,1,1.1,1.3,rockwool,CaNO3 and NPK ,8
9608,Arugula,68.9,82.9,6.2,586.2,4,1,1.3,coco coir,NPk and MgSO4,3
9609,Arugula,66.3,73.7,6.4,590.7,1,0.9,0.9,Mix water,NPK,6
9610,Arugula,73.5,75.3,6.6,666.7,3,1,1.3,rockwool,NPk and MgSO4,1
9611,Arugula,63.4,81.7,7.3,571.9,3,0.9,1.3,coco coir,CaNO3 and NPK ,4
9612,Arugula,69.4,87,6.3,688.8,4,1.3,1,rockwool,CaNO3 and NPK ,3
9613,Arugula,57.3,78.7,6.1,693.8,4,0.8,1.2,coco coir,calcium and potassium,6
9614,Arugula,71.4,72.7,6.1,599.5,2,0.9,0.8,coco coir,CaNO3 and NPK ,6
9615,Arugula,53.3,80.3,6.9,484.9,2,1.3,0.8,coco coir,NPK,2
9616,Arugula,60.9,73.2,6.4,561.4,3,0.9,1.3,rockwool,Nitrogen,7
9617,Arugula,71.9,86.7,7.2,599.7,4,0.8,0.9,coco coir,NPK,8
9618,Arugula,61.3,85.9,7.1,642.8,2,0.8,1.1,rockwool,CaNO3 and NPK ,4
9619,Arugula,58.8,88.7,6.2,658.2,2,1.1,0.9,Mix water,calcium and potassium,3
9620,Arugula,69.6,80.9,7.2,585.8,3,0.9,1.3,rockwool,CaNO3 and NPK ,5
9621,Arugula,67.4,87.7,6,482,2,0.8,1.3,Mix water,NPK,8
9622,Arugula,67.5,71.8,6.8,449.2,4,1.3,0.8,coco coir,calcium and potassium,1
9623,Arugula,58.7,84.8,6.6,590.8,2,0.9,0.8,Mix water,calcium and potassium,6
9624,Arugula,73.6,78,6,406.8,3,1.3,1,coco coir,NPK,4
9625,Arugula,64,85.7,6.9,443,1,0.9,1.1,coco coir,NPK,6
9626,Arugula,72.3,71.8,7,567.2,4,1.1,0.9,rockwool,Nitrogen,2
9627,Arugula,53.3,77.1,7,606,2,0.9,1.1,Mix water,calcium and potassium,7
9628,Arugula,72.3,78.4,6.8,447.5,4,1.3,0.8,Mix water,calcium and potassium,3
9629,Arugula,67.9,73.7,7.2,614.4,3,1.3,1.3,rockwool,Nitrogen,6
9630,Arugula,64.9,89.7,7.1,644.6,2,1.1,1,Mix water,NPK,8
9631,Arugula,50.3,72.2,6.2,473.8,2,0.8,1,coco coir,calcium and potassium,5
9632,Arugula,52.3,73.5,6.9,638,1,0.8,1.2,coco coir,NPk and MgSO4,6
9633,Arugula,62.1,72.5,6.6,686.6,2,1,1,coco coir,Nitrogen,8
9634,Arugula,66.6,83.4,6.8,653.5,2,1.2,1.1,coco coir,NPK,6
9635,Arugula,71.3,78.6,6.2,634,1,0.8,1.2,Mix water,calcium and potassium,5
9636,Arugula,58.4,71.2,6.7,425.2,3,0.9,0.9,coco coir,calcium and potassium,7
9637,Arugula,72.1,71.1,7.1,524.3,1,1.2,0.8,rockwool,calcium and potassium,7
9638,Arugula,56.2,73.3,7.1,447.4,4,1.3,0.9,rockwool,NPk and MgSO4,4
9639,Arugula,70.6,86.1,7,506,1,1.1,1.1,Mix water,NPk and MgSO4,6
9640,Arugula,70.1,83.6,6.4,499.5,3,1,1.1,rockwool,NPk and MgSO4,5
9641,Arugula,59.4,74.9,7.2,482.1,4,1.1,1.1,rockwool,NPK,8
9642,Arugula,57.5,80.3,6.3,691.8,2,0.9,1.1,coco coir,NPK,3
9643,Arugula,62,88.7,6,589.4,2,1.2,1.3,rockwool,CaNO3 and NPK ,2
9644,Arugula,59.2,82.9,7.3,684.7,3,1.3,1.3,coco coir,NPk and MgSO4,7
9645,Arugula,67.8,85.9,6,455.4,1,1,1.3,Mix water,CaNO3 and NPK ,3
9646,Arugula,59.1,78.4,7.3,617.3,1,1,1.1,rockwool,Nitrogen,7
9647,Arugula,68.8,85.5,7.3,541.7,2,1.1,1.3,rockwool,CaNO3 and NPK ,6
9648,Arugula,71.4,89.2,6,453.5,2,0.9,1.2,Mix water,CaNO3 and NPK ,1
9649,Arugula,72.9,74.8,6.8,680.9,3,1,1.2,Mix water,CaNO3 and NPK ,7
9650,Arugula,52.3,80.7,6.8,501.8,2,1.1,0.8,coco coir,calcium and potassium,2
9651,Arugula,56.2,78.1,6.2,458.8,3,0.8,0.8,rockwool,CaNO3 and NPK ,5
9652,Arugula,60.4,89.1,6.7,666.5,2,0.8,1.1,Mix water,NPk and MgSO4,4
9653,Arugula,59.7,71,6.3,440.5,4,0.9,0.8,coco coir,calcium and potassium,2
9654,Arugula,50.4,76.9,7,536.9,2,0.8,1,Mix water,CaNO3 and NPK ,8
9655,Arugula,53.6,81.8,6.2,567.8,2,1.3,0.9,rockwool,NPK,8
9656,Arugula,56.6,82.7,7.3,448.5,3,1.3,1.3,rockwool,Nitrogen,5
9657,Arugula,66.6,89.1,7,507.1,4,0.8,1,rockwool,CaNO3 and NPK ,5
9658,Arugula,68.3,82.6,7,586.9,4,1.1,1.1,Mix water,calcium and potassium,1
9659,Arugula,54.4,86.8,6.9,504.6,3,0.9,0.8,Mix water,NPk and MgSO4,3
9660,Arugula,65.3,75.6,6.5,564.3,2,1.2,0.8,coco coir,Nitrogen,3
9661,Arugula,60.7,84.9,7.2,572.8,4,1.3,1.2,rockwool,NPk and MgSO4,4
9662,Arugula,56.3,84.2,6.5,591,3,1,0.8,rockwool,Nitrogen,1
9663,Arugula,50.7,88.5,6.8,640.3,3,1.1,0.8,coco coir,Nitrogen,2
9664,Arugula,68.6,74,7.4,679.6,2,1,1,coco coir,CaNO3 and NPK ,6
9665,Arugula,55.3,70.4,7.3,443.6,4,1.2,0.9,Mix water,CaNO3 and NPK ,1
9666,Arugula,65.5,84.1,6.6,502.9,4,1,0.8,coco coir,CaNO3 and NPK ,5
9667,Arugula,57.3,81.6,6.8,481.2,4,0.9,1.1,coco coir,Nitrogen,6
9668,Arugula,57.1,74.8,6.7,545.9,1,1.3,0.9,rockwool,calcium and potassium,8
9669,Arugula,58.2,82.9,6.6,679.1,2,0.8,1.1,coco coir,calcium and potassium,2
9670,Arugula,73.9,70.5,6.5,534.1,4,1.3,1.1,Mix water,Nitrogen,7
9671,Arugula,66.8,76,6.1,487.3,1,1.2,1,coco coir,CaNO3 and NPK ,8
9672,Arugula,63.9,83.6,7.1,566.4,3,0.8,1.1,coco coir,CaNO3 and NPK ,3
9673,Arugula,59.9,89.7,7,573.7,2,0.8,1.2,Mix water,NPK,6
9674,Arugula,60.1,80.5,6.9,427.2,2,1,1.2,coco coir,calcium and potassium,8
9675,Arugula,50.9,87.5,7,461.3,1,1.3,1,Mix water,NPK,4
9676,Arugula,55.3,89.2,6.7,644.1,1,1.2,1.1,coco coir,Nitrogen,5
9677,Arugula,65.2,89.3,6.3,466.3,1,1.2,0.8,coco coir,Nitrogen,1
9678,Arugula,71.7,83.2,6.9,613.9,2,1.2,1.3,rockwool,calcium and potassium,6
9679,Arugula,69.9,88.8,6.2,498.6,4,0.8,0.9,coco coir,calcium and potassium,8
9680,Arugula,52.7,84.3,6.8,479.7,1,1,0.9,Mix water,Nitrogen,6
9681,Arugula,73.6,87.8,7.1,434.6,2,0.9,1.1,rockwool,NPK,1
9682,Arugula,57.8,88,6.1,671.2,4,0.9,1,coco coir,CaNO3 and NPK ,2
9683,Arugula,59,71.1,6.9,498.8,4,0.8,1.1,rockwool,NPK,7
9684,Arugula,57.9,87.5,6.7,623.7,1,0.9,0.9,rockwool,CaNO3 and NPK ,3
9685,Arugula,70.1,74.4,6.3,433.5,4,0.9,1.2,coco coir,NPk and MgSO4,5
9686,Arugula,68.9,72.3,6.5,534.8,3,0.8,0.8,Mix water,NPk and MgSO4,3
9687,Arugula,68.5,88.3,6.8,672.4,4,1.2,0.8,Mix water,CaNO3 and NPK ,6
